"","movieCd","movieNm","dom_or_for","nation","genre","reopen","year","month","date","openDt","salesAmt","salesPeak","salesTotal","audiCnt","audiPeak","audiTotal","showCnt","sales_per_show","audi_per_show","show_per_scrn","sales_over10b","audi_over5m"
"250","20198603","페이트 스테이 나이트 헤븐즈필 제2장 로스트 버터플라이","해외","일본","애니메이션","초개봉",2019,3,2019-03-25,2019-03-21,10736230,67392050,232331170,1289,7306,25629,124,86582.5,10.3951612903226,1.63157894736842,"under",FALSE
"251","20176103","돈","국내","한국","범죄","초개봉",2019,3,2019-03-26,2019-03-20,890831280,4347824286,28858356362,110062,480709,3387540,6942,128324.874675886,15.8545087870931,5.16517857142857,"over",FALSE
"252","20181877","캡틴 마블","해외","미국","액션","초개봉",2019,3,2019-03-26,2019-03-06,249453760,9080401749,51459630433,29769,1001712,5797321,3285,75937.2176560122,9.06210045662101,4.075682382134,"over",TRUE
"253","20197846","악질경찰","국내","한국","범죄","초개봉",2019,3,2019-03-26,2019-03-20,135373220,459763175,2239150478,16565,50105,260136,2345,57728.4520255864,7.06396588486141,3.39363241678726,"under",FALSE
"254","20175407","우상","국내","한국","기타","초개봉",2019,3,2019-03-26,2019-03-20,82757900,294901025,1475074548,10031,32698,171623,1700,48681.1176470588,5.90058823529412,2.75974025974026,"under",FALSE
"255","20197283","이스케이프 룸","해외","미국","액션","초개봉",2019,3,2019-03-26,2019-03-14,52724540,1210782007,4966279994,6261,133134,557876,945,55793.164021164,6.62539682539683,2.24465558194774,"under",FALSE
"256","20197987","더 길티","해외","기타","기타","초개봉",2019,3,2019-03-26,2019-03-27,17573000,39016400,199834300,2329,4254,24030,37,474945.945945946,62.9459459459459,1,"under",FALSE
"257","20186324","언더독","국내","한국","애니메이션","초개봉",2019,3,2019-03-26,2019-01-16,16456000,16456000,1481538830,1894,1894,192921,9,1828444.44444444,210.444444444444,1,"under",FALSE
"258","20184574","그린 북","해외","미국","드라마","초개봉",2019,3,2019-03-26,2019-01-09,10502010,93878724,3689881360,1593,10469,441993,104,100980.865384615,15.3173076923077,1.70491803278689,"under",FALSE
"259","20197356","라스트 미션","해외","미국","드라마","초개봉",2019,3,2019-03-26,2019-03-14,10424550,189511953,801569659,1465,21532,96597,171,60962.2807017544,8.5672514619883,1.62857142857143,"under",FALSE
"260","20197092","로망","국내","한국","멜로/로맨스","초개봉",2019,3,2019-03-26,2019-04-03,13185000,61761990,467182940,1465,8814,60426,5,2637000,293,1,"under",FALSE
"261","20185352","어스","해외","미국","공포(호러)","초개봉",2019,3,2019-03-27,2019-03-27,1319500490,2528509731,12456131524,213624,275449,1459681,4898,269395.771743569,43.6145365455288,4.51845018450185,"over",FALSE
"262","20176103","돈","국내","한국","범죄","초개봉",2019,3,2019-03-27,2019-03-20,1205032190,4347824286,28858356362,204620,480709,3387540,5122,235265.948848106,39.9492385786802,4.57730116175156,"over",FALSE
"263","20181877","캡틴 마블","해외","미국","액션","초개봉",2019,3,2019-03-27,2019-03-06,275447410,9080401749,51459630433,46503,1001712,5797321,1848,149051.628787879,25.163961038961,2.90566037735849,"over",TRUE
"264","20183773","장난스런 키스","해외","기타","멜로/로맨스","초개봉",2019,3,2019-03-27,2019-03-27,178833530,418418040,3468496410,30692,51007,424479,1198,149276.736227045,25.6193656093489,2.45491803278689,"under",FALSE
"265","20196025","덤보","해외","미국","기타","초개봉",2019,3,2019-03-27,2019-03-27,143508030,668060240,2416468102,24835,80587,300095,1077,133247.938718663,23.0594243268338,1.89279437609842,"under",FALSE
"266","20197846","악질경찰","국내","한국","범죄","초개봉",2019,3,2019-03-27,2019-03-20,51673220,459763175,2239150478,8176,50105,260136,749,68989.6128170895,10.9158878504673,1.68693693693694,"under",FALSE
"267","20166301","썬키스 패밀리","국내","한국","기타","초개봉",2019,3,2019-03-27,2019-03-27,39471080,47501400,237626100,6246,6246,30561,898,43954.4320712695,6.9554565701559,2.15347721822542,"under",FALSE
"268","20197483","1919 유관순","국내","한국","기타","초개봉",2019,3,2019-03-27,2019-03-14,45846700,88630000,440088410,5780,10506,53153,53,865032.075471698,109.056603773585,1.96296296296296,"under",FALSE
"269","20175407","우상","국내","한국","기타","초개봉",2019,3,2019-03-27,2019-03-20,28272210,294901025,1475074548,4465,32698,171623,474,59646.0126582278,9.41983122362869,1.61224489795918,"under",FALSE
"270","20197987","더 길티","해외","기타","기타","초개봉",2019,3,2019-03-27,2019-03-27,23665000,39016400,199834300,4254,4254,24030,205,115439.024390244,20.7512195121951,1.89814814814815,"under",FALSE
"271","20185352","어스","해외","미국","공포(호러)","초개봉",2019,3,2019-03-28,2019-03-27,804456970,2528509731,12456131524,93773,275449,1459681,4701,171124.647947245,19.9474579876622,4.66369047619048,"over",FALSE
"272","20176103","돈","국내","한국","범죄","초개봉",2019,3,2019-03-28,2019-03-20,722941410,4347824286,28858356362,89657,480709,3387540,4985,145023.352056169,17.9853560682046,4.80713596914176,"over",FALSE
"273","20181877","캡틴 마블","해외","미국","액션","초개봉",2019,3,2019-03-28,2019-03-06,194516210,9080401749,51459630433,23510,1001712,5797321,1616,120368.941831683,14.5482673267327,2.92753623188406,"over",TRUE
"274","20183773","장난스런 키스","해외","기타","멜로/로맨스","초개봉",2019,3,2019-03-28,2019-03-27,120300990,418418040,3468496410,14808,51007,424479,1175,102383.821276596,12.6025531914894,2.47368421052632,"under",FALSE
"275","20196025","덤보","해외","미국","기타","초개봉",2019,3,2019-03-28,2019-03-27,96581130,668060240,2416468102,11990,80587,300095,1660,58181.4036144578,7.22289156626506,2.94326241134752,"under",FALSE
"276","20197483","1919 유관순","국내","한국","기타","초개봉",2019,3,2019-03-28,2019-03-14,88630000,88630000,440088410,10506,10506,53153,67,1322835.82089552,156.805970149254,1.71794871794872,"under",FALSE
"277","20197846","악질경찰","국내","한국","범죄","초개봉",2019,3,2019-03-28,2019-03-20,32722990,459763175,2239150478,4120,50105,260136,598,54720.7190635451,6.88963210702341,1.68450704225352,"under",FALSE
"278","20166301","썬키스 패밀리","국내","한국","기타","초개봉",2019,3,2019-03-28,2019-03-27,27789770,47501400,237626100,3540,6246,30561,801,34693.8451935081,4.41947565543071,2.05384615384615,"under",FALSE
"279","20198146","콜레트","해외","영국","드라마","초개봉",2019,3,2019-03-28,2019-03-27,25759010,45504160,294761731,3262,5164,36252,282,91344.0070921986,11.5673758865248,1.68862275449102,"under",FALSE
"280","20198403","파이브 피트","해외","미국","드라마","초개봉",2019,3,2019-03-28,2019-04-10,27864000,152974620,703309590,3096,16843,80608,14,1990285.71428571,221.142857142857,1,"under",FALSE
"281","20185352","어스","해외","미국","공포(호러)","초개봉",2019,3,2019-03-29,2019-03-27,1252009864,2528509731,12456131524,134576,275449,1459681,5039,248463.953959119,26.7068862869617,4.72701688555347,"over",FALSE
"282","20176103","돈","국내","한국","범죄","초개봉",2019,3,2019-03-29,2019-03-20,1039836023,4347824286,28858356362,117576,480709,3387540,5321,195421.165758316,22.0965983837625,4.78507194244604,"over",FALSE
"283","20181877","캡틴 마블","해외","미국","액션","초개봉",2019,3,2019-03-29,2019-03-06,271653717,9080401749,51459630433,30748,1001712,5797321,1715,158398.668804665,17.9288629737609,3.00350262697023,"over",TRUE
"284","20183773","장난스런 키스","해외","기타","멜로/로맨스","초개봉",2019,3,2019-03-29,2019-03-27,183348717,418418040,3468496410,21064,51007,424479,1213,151153.105523495,17.3652102225886,2.53765690376569,"under",FALSE
"285","20196025","덤보","해외","미국","기타","초개봉",2019,3,2019-03-29,2019-03-27,146237293,668060240,2416468102,16537,80587,300095,1700,86021.9370588235,9.72764705882353,2.85714285714286,"under",FALSE
"286","20197846","악질경찰","국내","한국","범죄","초개봉",2019,3,2019-03-29,2019-03-20,35221050,459763175,2239150478,4063,50105,260136,556,63347.2122302158,7.30755395683453,1.60693641618497,"under",FALSE
"287","20198146","콜레트","해외","영국","드라마","초개봉",2019,3,2019-03-29,2019-03-27,30232271,45504160,294761731,3448,5164,36252,286,105707.241258741,12.0559440559441,1.69230769230769,"under",FALSE
"288","20197483","1919 유관순","국내","한국","기타","초개봉",2019,3,2019-03-29,2019-03-14,29700000,88630000,440088410,3420,10506,53153,24,1237500,142.5,2.4,"under",FALSE
"289","20166301","썬키스 패밀리","국내","한국","기타","초개봉",2019,3,2019-03-29,2019-03-27,27546910,47501400,237626100,3240,6246,30561,705,39073.6312056738,4.59574468085106,1.94214876033058,"under",FALSE
"290","20175407","우상","국내","한국","기타","초개봉",2019,3,2019-03-29,2019-03-20,24210526,294901025,1475074548,2826,32698,171623,368,65789.472826087,7.67934782608696,1.48987854251012,"under",FALSE
"291","20185352","어스","해외","미국","공포(호러)","초개봉",2019,3,2019-03-30,2019-03-27,2528509731,2528509731,12456131524,275449,275449,1459681,5487,460818.24876982,50.2002915983233,4.84717314487632,"over",FALSE
"292","20176103","돈","국내","한국","범죄","초개봉",2019,3,2019-03-30,2019-03-20,2295707570,4347824286,28858356362,256035,480709,3387540,5736,400227.958507671,44.6365062761506,4.95764909248055,"over",FALSE
"293","20196025","덤보","해외","미국","기타","초개봉",2019,3,2019-03-30,2019-03-27,660853559,668060240,2416468102,78695,80587,300095,2200,300387.981363636,35.7704545454545,2.89093298291721,"under",FALSE
"294","20181877","캡틴 마블","해외","미국","액션","초개봉",2019,3,2019-03-30,2019-03-06,675853110,9080401749,51459630433,77530,1001712,5797321,1895,356650.7176781,40.9129287598945,3.06138933764136,"over",TRUE
"295","20183773","장난스런 키스","해외","기타","멜로/로맨스","초개봉",2019,3,2019-03-30,2019-03-27,382984241,418418040,3468496410,46030,51007,424479,1186,322920.945193929,38.8111298482293,2.46058091286307,"under",FALSE
"296","20197846","악질경찰","국내","한국","범죄","초개봉",2019,3,2019-03-30,2019-03-20,60603610,459763175,2239150478,6852,50105,260136,458,132322.292576419,14.9606986899563,1.52159468438538,"under",FALSE
"297","20166301","썬키스 패밀리","국내","한국","기타","초개봉",2019,3,2019-03-30,2019-03-27,47501400,47501400,237626100,5450,6246,30561,636,74687.7358490566,8.56918238993711,1.59,"under",FALSE
"298","20198146","콜레트","해외","영국","드라마","초개봉",2019,3,2019-03-30,2019-03-27,45504160,45504160,294761731,5164,5164,36252,250,182016.64,20.656,1.59235668789809,"under",FALSE
"299","20197987","더 길티","해외","기타","기타","초개봉",2019,3,2019-03-30,2019-03-27,39016400,39016400,199834300,4134,4254,24030,238,163934.453781513,17.3697478991597,2.38,"under",FALSE
"300","20175407","우상","국내","한국","기타","초개봉",2019,3,2019-03-30,2019-03-20,35548050,294901025,1475074548,4021,32698,171623,306,116170.098039216,13.140522875817,1.35398230088496,"under",FALSE
"301","20176103","돈","국내","한국","범죄","초개봉",2019,3,2019-03-31,2019-03-20,2018608060,4347824286,28858356362,228291,480709,3387540,5587,361304.467513871,40.8611061392518,4.84142114384749,"over",FALSE
"302","20185352","어스","해외","미국","공포(호러)","초개봉",2019,3,2019-03-31,2019-03-27,1991592850,2528509731,12456131524,218619,275449,1459681,5308,375205.887339864,41.1866993217784,4.76909254267745,"over",FALSE
"303","20196025","덤보","해외","미국","기타","초개봉",2019,3,2019-03-31,2019-03-27,668060240,668060240,2416468102,80587,80587,300095,2198,303940.054595086,36.6637852593267,2.75784190715182,"under",FALSE
"304","20181877","캡틴 마블","해외","미국","액션","초개봉",2019,3,2019-03-31,2019-03-06,574197440,9080401749,51459630433,67187,1001712,5797321,1825,314628.734246575,36.8147945205479,2.94354838709677,"over",TRUE
"305","20183773","장난스런 키스","해외","기타","멜로/로맨스","초개봉",2019,3,2019-03-31,2019-03-27,418418040,418418040,3468496410,51007,51007,424479,1226,341287.145187602,41.6044045676998,2.30451127819549,"under",FALSE
"306","20197846","악질경찰","국내","한국","범죄","초개봉",2019,3,2019-03-31,2019-03-20,56236110,459763175,2239150478,6379,50105,260136,423,132945.886524823,15.080378250591,1.45862068965517,"under",FALSE
"307","20166301","썬키스 패밀리","국내","한국","기타","초개봉",2019,3,2019-03-31,2019-03-27,44568710,47501400,237626100,5210,6246,30561,594,75031.4983164983,8.77104377104377,1.60540540540541,"under",FALSE
"308","20198146","콜레트","해외","영국","드라마","초개봉",2019,3,2019-03-31,2019-03-27,44201060,45504160,294761731,5028,5164,36252,245,180412.489795918,20.5224489795918,1.56050955414013,"under",FALSE
"309","20197987","더 길티","해외","기타","기타","초개봉",2019,3,2019-03-31,2019-03-27,37318000,39016400,199834300,3997,4254,24030,237,157459.915611814,16.8649789029536,2.25714285714286,"under",FALSE
"310","20197552","출동! 도토리 구조대","해외","미국","애니메이션","초개봉",2019,3,2019-03-31,2019-03-28,30018310,30018310,75263600,3883,3883,9781,279,107592.508960573,13.9175627240143,1.15289256198347,"under",FALSE
"311","20176103","돈","국내","한국","범죄","초개봉",2019,4,2019-04-01,2019-03-20,615229510,4347824286,28858356362,78882,480709,3387540,5258,117008.275009509,15.0022822365919,4.85951940850277,"over",FALSE
"312","20185352","어스","해외","미국","공포(호러)","초개봉",2019,4,2019-04-01,2019-03-27,599350720,2528509731,12456131524,73248,275449,1459681,4853,123501.075623326,15.0933443230991,4.72081712062257,"over",FALSE
"313","20183773","장난스런 키스","해외","기타","멜로/로맨스","초개봉",2019,4,2019-04-01,2019-03-27,160760250,418418040,3468496410,20766,51007,424479,1257,127892.00477327,16.5202863961814,2.56008146639511,"under",FALSE
"314","20181877","캡틴 마블","해외","미국","액션","초개봉",2019,4,2019-04-01,2019-03-06,150846810,9080401749,51459630433,19069,1001712,5797321,1718,87803.7310826543,11.0995343422584,3.08438061041293,"over",TRUE
"315","20196025","덤보","해외","미국","기타","초개봉",2019,4,2019-04-01,2019-03-27,91770550,668060240,2416468102,11698,80587,300095,1504,61017.6529255319,7.77792553191489,2.66194690265487,"under",FALSE
"316","20197846","악질경찰","국내","한국","범죄","초개봉",2019,4,2019-04-01,2019-03-20,23995780,459763175,2239150478,3091,50105,260136,461,52051.5835140998,6.70498915401302,1.51147540983607,"under",FALSE
"317","20180825","미성년","국내","한국","드라마","초개봉",2019,4,2019-04-01,2019-04-11,27810000,388280050,2427098990,3090,43551,285135,9,3090000,343.333333333333,1,"under",FALSE
"318","20198146","콜레트","해외","영국","드라마","초개봉",2019,4,2019-04-01,2019-03-27,23511590,45504160,294761731,3055,5164,36252,271,86758.6346863469,11.2730627306273,1.6832298136646,"under",FALSE
"319","20166301","썬키스 패밀리","국내","한국","기타","초개봉",2019,4,2019-04-01,2019-03-27,16788700,47501400,237626100,2254,6246,30561,561,29926.3814616756,4.01782531194296,1.60744985673352,"under",FALSE
"320","20197987","더 길티","해외","기타","기타","초개봉",2019,4,2019-04-01,2019-03-27,16031700,39016400,199834300,1939,4254,24030,245,65435.5102040816,7.91428571428571,2.31132075471698,"under",FALSE
"321","20176103","돈","국내","한국","범죄","초개봉",2019,4,2019-04-02,2019-03-20,489802630,4347824286,28858356362,61621,480709,3387540,5189,94392.4898824436,11.875313162459,4.79574861367837,"over",FALSE
"322","20185352","어스","해외","미국","공포(호러)","초개봉",2019,4,2019-04-02,2019-03-27,453415500,2528509731,12456131524,54393,275449,1459681,4714,96184.8748408994,11.5386084005091,4.64433497536946,"over",FALSE
"323","20183773","장난스런 키스","해외","기타","멜로/로맨스","초개봉",2019,4,2019-04-02,2019-03-27,130563990,418418040,3468496410,16164,51007,424479,1256,103952.22133758,12.8694267515924,2.49701789264414,"under",FALSE
"324","20181877","캡틴 마블","해외","미국","액션","초개봉",2019,4,2019-04-02,2019-03-06,121974490,9080401749,51459630433,15197,1001712,5797321,1692,72088.9420803783,8.98167848699764,3.01067615658363,"over",TRUE
"325","20196025","덤보","해외","미국","기타","초개봉",2019,4,2019-04-02,2019-03-27,72749740,668060240,2416468102,8960,80587,300095,1381,52679.0296886314,6.48805213613324,2.52468007312614,"under",FALSE
"326","20197092","로망","국내","한국","멜로/로맨스","초개봉",2019,4,2019-04-02,2019-04-03,37084000,61761990,467182940,4421,8814,60426,24,1545166.66666667,184.208333333333,1,"under",FALSE
"327","20198146","콜레트","해외","영국","드라마","초개봉",2019,4,2019-04-02,2019-03-27,25121250,45504160,294761731,3259,5164,36252,269,93387.5464684015,12.1152416356877,1.73548387096774,"under",FALSE
"328","20197846","악질경찰","국내","한국","범죄","초개봉",2019,4,2019-04-02,2019-03-20,19908900,459763175,2239150478,2596,50105,260136,440,45247.5,5.9,1.51202749140893,"under",FALSE
"329","20196244","샤잠!","해외","미국","액션","초개봉",2019,4,2019-04-02,2019-04-03,24729000,1442450799,5612437837,2385,159700,641178,9,2747666.66666667,265,1,"under",FALSE
"330","20166301","썬키스 패밀리","국내","한국","기타","초개봉",2019,4,2019-04-02,2019-03-27,16381530,47501400,237626100,2221,6246,30561,547,29947.9524680073,4.06032906764168,1.59011627906977,"under",FALSE
"331","20196244","샤잠!","해외","미국","액션","초개봉",2019,4,2019-04-03,2019-04-03,721173930,1442450799,5612437837,86809,159700,641178,5199,138713.96999423,16.6972494710521,4.59275618374558,"under",FALSE
"332","20183096","생일","국내","한국","드라마","초개봉",2019,4,2019-04-03,2019-04-03,357545220,983277413,9871401840,45516,113329,1195385,3735,95728.3052208835,12.1863453815261,4.38380281690141,"under",FALSE
"333","20176103","돈","국내","한국","범죄","초개봉",2019,4,2019-04-03,2019-03-20,329226320,4347824286,28858356362,41265,480709,3387540,2595,126869.487475915,15.9017341040462,3.88473053892216,"over",FALSE
"334","20185352","어스","해외","미국","공포(호러)","초개봉",2019,4,2019-04-03,2019-03-27,313312250,2528509731,12456131524,37751,275449,1459681,2232,140372.871863799,16.9135304659498,3.64705882352941,"over",FALSE
"335","20183773","장난스런 키스","해외","기타","멜로/로맨스","초개봉",2019,4,2019-04-03,2019-03-27,83132960,418418040,3468496410,10495,51007,424479,495,167945.373737374,21.2020202020202,1.68367346938776,"under",FALSE
"336","20197092","로망","국내","한국","멜로/로맨스","초개봉",2019,4,2019-04-03,2019-04-03,61761990,61761990,467182940,8814,8814,60426,916,67425.7532751092,9.62227074235808,2.26172839506173,"under",FALSE
"337","20181877","캡틴 마블","해외","미국","액션","초개봉",2019,4,2019-04-03,2019-03-06,61678610,9080401749,51459630433,7681,1001712,5797321,667,92471.6791604198,11.5157421289355,1.95029239766082,"over",TRUE
"338","20196025","덤보","해외","미국","기타","초개봉",2019,4,2019-04-03,2019-03-27,22696080,668060240,2416468102,2863,80587,300095,355,63932.6197183099,8.06478873239437,1.38132295719844,"under",FALSE
"339","20198104","바이스","해외","미국","드라마","초개봉",2019,4,2019-04-03,2019-04-11,20384000,195826300,1117516684,2548,22198,131698,11,1853090.90909091,231.636363636364,1,"under",FALSE
"340","20197483","1919 유관순","국내","한국","기타","초개봉",2019,4,2019-04-03,2019-03-14,17639000,88630000,440088410,2205,10506,53153,16,1102437.5,137.8125,1.77777777777778,"under",FALSE
"341","20196244","샤잠!","해외","미국","액션","초개봉",2019,4,2019-04-04,2019-04-03,462145160,1442450799,5612437837,55807,159700,641178,5072,91116.9479495268,11.0029574132492,4.44522348816827,"under",FALSE
"342","20183096","생일","국내","한국","드라마","초개봉",2019,4,2019-04-04,2019-04-03,341995800,983277413,9871401840,43517,113329,1195385,3537,96690.9245122986,12.3033644331354,4.17591499409681,"under",FALSE
"343","20176103","돈","국내","한국","범죄","초개봉",2019,4,2019-04-04,2019-03-20,291111550,4347824286,28858356362,35902,480709,3387540,2585,112615.686653772,13.8885880077369,3.76822157434402,"over",FALSE
"344","20185352","어스","해외","미국","공포(호러)","초개봉",2019,4,2019-04-04,2019-03-27,269019160,2528509731,12456131524,32093,275449,1459681,2162,124430.693802035,14.8441258094357,3.48148148148148,"over",FALSE
"345","20183773","장난스런 키스","해외","기타","멜로/로맨스","초개봉",2019,4,2019-04-04,2019-03-27,78418600,418418040,3468496410,9726,51007,424479,570,137576.49122807,17.0631578947368,1.66666666666667,"under",FALSE
"346","20181877","캡틴 마블","해외","미국","액션","초개봉",2019,4,2019-04-04,2019-03-06,61913140,9080401749,51459630433,7670,1001712,5797321,643,96287.9315707621,11.9284603421462,1.89117647058824,"over",TRUE
"347","20197092","로망","국내","한국","멜로/로맨스","초개봉",2019,4,2019-04-04,2019-04-03,45966370,61761990,467182940,6349,8814,60426,881,52175.2213393871,7.20658342792281,2.19154228855721,"under",FALSE
"348","20196025","덤보","해외","미국","기타","초개봉",2019,4,2019-04-04,2019-03-27,22547720,668060240,2416468102,3036,80587,300095,327,68953.2721712538,9.28440366972477,1.31854838709677,"under",FALSE
"349","20198104","바이스","해외","미국","드라마","초개봉",2019,4,2019-04-04,2019-04-11,14360000,195826300,1117516684,1795,22198,131698,12,1196666.66666667,149.583333333333,1,"under",FALSE
"350","20199814","킹 오브 프리즘 <U+2013>샤이니 세븐 스타즈- II 카케루x조지x미나토","해외","일본","애니메이션","초개봉",2019,4,2019-04-04,2019-04-04,12304850,12304850,12304850,1572,1572,1572,48,256351.041666667,32.75,1.54838709677419,"under",FALSE
"351","20196244","샤잠!","해외","미국","액션","초개봉",2019,4,2019-04-05,2019-04-03,642406652,1442450799,5612437837,70676,159700,641178,5152,124690.732142857,13.7181677018634,4.48780487804878,"under",FALSE
"352","20183096","생일","국내","한국","드라마","초개봉",2019,4,2019-04-05,2019-04-03,495459368,983277413,9871401840,57313,113329,1195385,3575,138590.033006993,16.0316083916084,4.14733178654292,"under",FALSE
"353","20176103","돈","국내","한국","범죄","초개봉",2019,4,2019-04-05,2019-03-20,423834434,4347824286,28858356362,47658,480709,3387540,2719,155878.791467451,17.5277675616035,3.83497884344147,"over",FALSE
"354","20185352","어스","해외","미국","공포(호러)","초개봉",2019,4,2019-04-05,2019-03-27,434056128,2528509731,12456131524,47592,275449,1459681,2293,189296.17444396,20.7553423462713,3.48480243161094,"over",FALSE
"355","20183773","장난스런 키스","해외","기타","멜로/로맨스","초개봉",2019,4,2019-04-05,2019-03-27,142786590,418418040,3468496410,16465,51007,424479,701,203689.857346648,23.4878744650499,1.83028720626632,"under",FALSE
"356","20181877","캡틴 마블","해외","미국","액션","초개봉",2019,4,2019-04-05,2019-03-06,99730250,9080401749,51459630433,11038,1001712,5797321,703,141863.798008535,15.701280227596,1.89487870619946,"over",TRUE
"357","20197092","로망","국내","한국","멜로/로맨스","초개봉",2019,4,2019-04-05,2019-04-03,44978760,61761990,467182940,5665,8814,60426,775,58037.1096774194,7.30967741935484,2.02349869451697,"under",FALSE
"358","20196025","덤보","해외","미국","기타","초개봉",2019,4,2019-04-05,2019-03-27,27821330,668060240,2416468102,3380,80587,300095,361,77067.3961218837,9.36288088642659,1.34701492537313,"under",FALSE
"359","20198104","바이스","해외","미국","드라마","초개봉",2019,4,2019-04-05,2019-04-11,21078000,195826300,1117516684,2342,22198,131698,12,1756500,195.166666666667,1,"under",FALSE
"360","20198043","아픈 만큼 사랑한다","국내","한국","기타","초개봉",2019,4,2019-04-05,2019-04-03,14542100,14542100,38289800,1769,1769,4609,145,100290.344827586,12.2,1.26086956521739,"under",FALSE
"361","20196244","샤잠!","해외","미국","액션","초개봉",2019,4,2019-04-06,2019-04-03,1442450799,1442450799,5612437837,159700,159700,641178,5252,274647.905369383,30.4074638233054,4.66844444444444,"under",FALSE
"362","20183096","생일","국내","한국","드라마","초개봉",2019,4,2019-04-06,2019-04-03,983277413,983277413,9871401840,113329,113329,1195385,3652,269243.541347207,31.0320372398686,4.26635514018692,"under",FALSE
"363","20176103","돈","국내","한국","범죄","초개봉",2019,4,2019-04-06,2019-03-20,897816456,4347824286,28858356362,99663,480709,3387540,2903,309271.944884602,34.3310368584223,3.88621151271754,"over",FALSE
"364","20185352","어스","해외","미국","공포(호러)","초개봉",2019,4,2019-04-06,2019-03-27,866234771,2528509731,12456131524,95397,275449,1459681,2464,351556.319399351,38.7163149350649,3.46067415730337,"over",FALSE
"365","20183773","장난스런 키스","해외","기타","멜로/로맨스","초개봉",2019,4,2019-04-06,2019-03-27,315510970,418418040,3468496410,37263,51007,424479,899,350957.697441602,41.4493882091212,2.07621247113164,"under",FALSE
"366","20196025","덤보","해외","미국","기타","초개봉",2019,4,2019-04-06,2019-03-27,219028530,668060240,2416468102,27043,80587,300095,876,250032.568493151,30.87100456621,1.72102161100196,"under",FALSE
"367","20181877","캡틴 마블","해외","미국","액션","초개봉",2019,4,2019-04-06,2019-03-06,238635000,9080401749,51459630433,26649,1001712,5797321,780,305942.307692308,34.1653846153846,1.91646191646192,"over",TRUE
"368","20197092","로망","국내","한국","멜로/로맨스","초개봉",2019,4,2019-04-06,2019-04-03,59982050,61761990,467182940,7412,8814,60426,639,93868.6228482003,11.5993740219092,1.62595419847328,"under",FALSE
"369","20198023","고릴라와 슈퍼레이스","해외","기타","애니메이션","초개봉",2019,4,2019-04-06,2019-04-03,14320870,14320870,40076280,1884,1884,5158,203,70546.157635468,9.2807881773399,1.10928961748634,"under",FALSE
"370","20198146","콜레트","해외","영국","드라마","초개봉",2019,4,2019-04-06,2019-03-27,15751880,45504160,294761731,1809,5164,36252,74,212863.243243243,24.4459459459459,1.64444444444444,"under",FALSE
"371","20196244","샤잠!","해외","미국","액션","초개봉",2019,4,2019-04-07,2019-04-03,1104461130,1442450799,5612437837,124471,159700,641178,4986,221512.460890493,24.9640994785399,4.54098360655738,"under",FALSE
"372","20183096","생일","국내","한국","드라마","초개봉",2019,4,2019-04-07,2019-04-03,915734090,983277413,9871401840,105359,113329,1195385,3580,255791.645251397,29.4298882681564,4.18224299065421,"under",FALSE
"373","20176103","돈","국내","한국","범죄","초개봉",2019,4,2019-04-07,2019-03-20,743336890,4347824286,28858356362,82722,480709,3387540,2823,263314.520014169,29.3028692879915,3.79435483870968,"over",FALSE
"374","20185352","어스","해외","미국","공포(호러)","초개봉",2019,4,2019-04-07,2019-03-27,616188650,2528509731,12456131524,67661,275449,1459681,2392,257603.950668896,28.2863712374582,3.44668587896254,"over",FALSE
"375","20183773","장난스런 키스","해외","기타","멜로/로맨스","초개봉",2019,4,2019-04-07,2019-03-27,295047950,418418040,3468496410,34966,51007,424479,948,311232.014767932,36.8839662447257,2.16438356164384,"under",FALSE
"376","20196025","덤보","해외","미국","기타","초개봉",2019,4,2019-04-07,2019-03-27,213653020,668060240,2416468102,26437,80587,300095,912,234268.662280702,28.9879385964912,1.75384615384615,"under",FALSE
"377","20181877","캡틴 마블","해외","미국","액션","초개봉",2019,4,2019-04-07,2019-03-06,193069440,9080401749,51459630433,21687,1001712,5797321,797,242245.2195734,27.2107904642409,1.89311163895487,"over",TRUE
"378","20197092","로망","국내","한국","멜로/로맨스","초개봉",2019,4,2019-04-07,2019-04-03,61129430,61761990,467182940,7548,8814,60426,634,96418.6593059937,11.9053627760252,1.58897243107769,"under",FALSE
"379","20198023","고릴라와 슈퍼레이스","해외","기타","애니메이션","초개봉",2019,4,2019-04-07,2019-04-03,13341260,14320870,40076280,1739,1884,5158,200,66706.3,8.695,1.13636363636364,"under",FALSE
"380","20198146","콜레트","해외","영국","드라마","초개봉",2019,4,2019-04-07,2019-03-27,13024680,45504160,294761731,1490,5164,36252,70,186066.857142857,21.2857142857143,1.55555555555556,"under",FALSE
"381","20183096","생일","국내","한국","드라마","초개봉",2019,4,2019-04-08,2019-04-03,313569830,983277413,9871401840,39139,113329,1195385,3488,89899.6072247706,11.2210435779817,4.23300970873786,"under",FALSE
"382","20196244","샤잠!","해외","미국","액션","초개봉",2019,4,2019-04-08,2019-04-03,237867040,1442450799,5612437837,28855,159700,641178,4202,56608.0533079486,6.86696811042361,4.18109452736318,"under",FALSE
"383","20176103","돈","국내","한국","범죄","초개봉",2019,4,2019-04-08,2019-03-20,221142190,4347824286,28858356362,27171,480709,3387540,2682,82454.2095451156,10.1308724832215,4.02702702702703,"over",FALSE
